raw_kwh_usage,c_variable_and_fixed_per_kwh
20.29685033,23.444
18.98029787,25.427
17.81002902,29.553
16.34719296,45.541000000000004
15.83520034,44.111000000000004
14.99406961,34.488
14.7380733,30.115000000000002
14.59178969,27.051000000000002
15.03064051,25.973
15.10378231,25.058
15.46949133,24.87
15.39634953,25.141
15.25006592,26.254
14.26265158,29.479
12.3243938,40.089
10.78841594,32.596000000000004
10.38613602,29.472
10.47994378,26.384999999999998
10.89499105,25.532
11.93260925,24.924
13.73114745,23.935
16.01390748,23.671
18.78088934,23.447
19.88768208,23.316
20.09520572,23.448
18.36584206,24.049
17.05152568,27.797
15.91014566,35.112
15.14922565,32.17
14.59582928,29.024
14.38830564,27.051000000000002
14.14619473,24.238
14.11160746,23.829
14.35371837,23.294
14.04243291,23.66
14.07702018,24.065
13.97325837,25.033
13.10857653,28.304
11.10251469,38.343
9.891960128,31.798
9.822785584,27.637999999999998
10.70402983,26.211
11.12795181,25.356
12.18775674,25.672
14.02475196,23.92
16.35632281,24.355
19.1824693,24.086
20.3129279,23.444
20.52488889,23.491
18.75854733,24.985
17.41612775,27.285
16.25034232,31.975
15.47315203,31.396
14.90792274,27.905
14.69596175,25.402
14.44867393,24.783
14.4133471,23.651
14.66063492,22.527
14.34269344,22.711
14.37802027,23.501
14.27203978,23.503
13.388869,26.298000000000002
11.33991279,27.320999999999998
10.1034737,26.722
10.03282004,25.465
11.40391584,26.072
11.85555607,24.648
12.98465665,24.322
14.94176432,23.834
17.42578559,23.069
20.43672047,22.727
21.64109442,22.627
21.86691453,22.432
19.98508023,23.103
18.55488617,24.962
17.31287553,29.915
16.48486844,29.133000000000003
15.88268147,27.05
15.65686135,24.376
15.39340455,23.538
15.35576786,22.357
15.61922467,20.745
15.28049449,22.398
15.31813118,22.456
15.20522112,24.524
14.26430397,25.468
12.08137619,27.231
10.76409218,27.939
10.68881881,26.303
11.45302674,25.203
11.83865054,24.208
12.72558527,25.028
14.49945473,23.875
16.89032227,23.503
20.97793451,23.376
22.44330493,23.036
22.71324159,22.971
20.82368499,23.537
19.35831457,24.421
18.04719366,25.146
17.08313417,25.561
16.38901133,24.486
16.15763706,23.479
15.84913802,21.094
15.65632612,19.917
15.84913802,18.926000000000002
15.92626278,20.205
15.8877004,21.034
15.65632612,23.139
14.80795377,25.831
12.60989813,27.809
11.22165247,29.314
10.79746629,27.33
11.28243269,27.0
11.28243269,25.22
12.75726049,25.623
14.82201942,24.86
17.51358016,24.516
20.97942549,23.773
21.643098,22.69
21.09003758,23.075
19.46772699,23.306
18.02976989,24.514
17.25548529,25.036
16.25997653,24.685
14.04773482,23.424
13.75276926,22.295
14.01086413,21.644
14.37957108,20.334
14.82201942,20.11
15.37507984,21.771
14.78514872,22.026
15.04324359,23.439
14.45331247,24.425
13.27345023,26.213
11.245562,26.689
11.09807922,26.547
13.33823174,26.642
12.17378294,25.034
14.07924462,25.155
17.04329612,23.881
20.85421947,24.117
17.71373633,23.717
17.5373047,24.05
16.40814222,23.656
15.87884731,23.221
14.82025749,29.186
14.46739422,40.411
13.69109502,34.986000000000004
13.0206548,28.897
13.47937705,27.459
12.95008214,25.106
13.90281298,24.255
14.64382586,23.025
14.74968484,23.58
14.78497117,23.97
15.45541138,25.428
14.78497117,34.272
13.90281298,54.442
11.85620599,42.093
11.32691108,32.37
10.89878804,28.249000000000002
11.28677079,27.059
12.38017671,26.243000000000002
14.21427696,25.48
16.4010888,25.235
18.94061223,24.837
20.06928931,24.538
19.57549308,24.477
18.30573137,24.009
17.17705429,27.844
15.76620794,37.858000000000004
15.27241172,36.321
14.46117507,32.831
14.21427696,28.253
14.07319233,26.04
14.49644623,25.234
14.56698855,23.368000000000002
14.91970013,24.937
14.84915782,23.854
14.70807318,26.144
13.7557519,42.231
11.88638048,64.144
10.40499182,47.97
10.01700907,36.17
10.35874211,29.44
10.76898932,27.145
11.79460735,26.776
13.57234527,26.466
15.82870494,25.765
18.56368635,25.348
19.65767892,24.956
19.86280253,25.634999999999998
18.15343914,26.462
16.85432297,35.925
15.72614313,50.211
14.97402325,39.961
14.42702696,33.194
14.22190336,29.327
13.98259248,27.541
13.94840522,26.551000000000002
14.18771609,25.501
13.88003068,25.12
13.91421795,24.901
13.81165614,25.252
12.95697445,30.426
10.97411293,44.107
9.777558559,36.101
9.709184022,30.078
6.675989769,26.222
7.149624178,24.289
7.758582706,23.772
9.292256031,23.817
11.52510396,23.791
14.38946443,23.751
14.79543678,23.363
13.62262777,22.774
12.56258886,22.669
11.3446718,24.938
10.419957,29.589
9.585458284,29.5
9.066715834,26.55
8.480311328,24.988
8.299879172,23.651
8.096892997,23.178
8.096892997,22.445999999999998
8.277325153,21.96
8.9088377,21.562
8.7960676,22.59
8.683297503,25.71
7.600704569,28.473
6.021923203,29.253999999999998
6.067031244,27.203
5.480449097,24.4
5.869264744,24.837
6.369170572,23.89
7.628192663,23.457
9.461180706,23.89
11.81258961,23.721
12.14586016,23.477
11.18307857,23.749
10.31287212,23.326999999999998
9.313060459,26.707
8.5539442,30.631999999999998
7.868888063,30.852
7.443042356,27.659
6.961651556,26.25
6.813531309,24.133
6.646896034,23.59
6.646896034,23.023
6.795016281,23.14
7.313437141,23.155
7.220861988,23.575
7.128286834,27.39
6.239565359,27.536
4.943513206,27.893
4.980543269,26.22
4.831777416,25.562
4.895353434,25.295
5.260915541,24.111
6.182767813,24.384999999999998
7.549652213,24.47
9.901964903,23.401
10.39467905,23.291
9.72713085,22.986
8.932430619,22.772
8.058260363,24.069
7.279454134,26.869
7.088726078,27.249
6.500647906,26.241
6.023827766,23.549
5.833099709,22.594
5.705947672,21.617
5.769523691,21.191
5.896675728,21.872
6.468859897,21.44
6.278131841,23.478
6.262237834,27.368000000000002
5.451643597,28.589
4.291381256,28.05
4.339063272,24.666
4.870994128,25.166
5.013328372,25.337
5.361256522,25.072
6.484115559,24.315
7.496270181,23.393
9.378245188,23.057
10.08991641,23.109
9.536394347,22.987000000000002
8.571684469,23.0
8.176311572,23.305
7.385565772,24.623
6.974377953,24.436
5.9305935,22.901
6.057112828,22.155
5.819889088,20.186
5.5352206,17.158
5.551035516,15.918
5.978038247,18.756
6.183632156,20.656
5.978038247,23.357
6.294336566,26.855
5.582665347,24.957
4.7444748,23.458
5.1398477,23.431
9.432255675,24.25
8.608804784,21.893
9.956269881,23.045
12.0523267,21.78
14.74725689,21.381
12.52643479,20.936999999999998
12.4016695,20.336
11.60317167,20.469
11.22887581,20.264
10.48028408,22.746
10.23075351,29.803
9.68178625,26.547
9.207678159,23.39
9.532067906,22.469
9.157772047,21.012999999999998
9.831504594,20.768
10.3555188,21.320999999999998
10.43037797,22.227
10.45533103,23.413
10.92943912,25.645
10.45533103,27.753999999999998
9.831504594,27.45
8.384227269,25.259
8.009931406,23.378
11.07950078,23.387
11.47391666,20.085
12.58545233,22.84
14.44996379,20.303
16.67303515,19.4
19.25466639,17.968
20.40205806,16.777
19.90007421,17.355
18.60925858,18.736
17.46186692,21.778
16.02762733,23.657
15.52564348,24.853
14.70095572,23.95
14.44996379,23.25
14.30653983,20.515
14.73681171,19.172
14.80852369,16.399
15.16708358,17.089
15.09537161,18.294
14.95194765,19.947
13.98383593,23.461
12.08346848,26.98
10.57751692,26.187
10.18310103,23.623
12.10990906,24.029
12.58950942,23.128
13.78851032,23.959
15.86677854,23.637
18.50458051,23.113
21.70191623,23.678
22.98085053,23.281
23.22065071,22.874
21.22231588,23.915
19.70358141,24.451
18.38468042,24.169
17.5054131,29.55
16.86594595,27.804
16.62614577,24.59
16.3463789,24.193
16.3064122,24.023
16.58617908,22.828
16.22647881,23.09
16.2664455,22.766
16.14654541,28.021
15.147378,36.938
12.8293096,47.782
11.43047522,40.67
11.35054183,32.347
12.71261808,28.883000000000003
13.2160881,26.2
14.47476316,25.767
16.65646659,25.36
19.42555172,25.458
22.78201854,24.068
24.12460527,22.277
24.37634028,21.481
22.27854852,21.204
20.68422678,22.647
19.29968422,24.759999999999998
18.37665584,23.948
17.70536248,24.284
17.45362746,22.058
17.15993662,21.555
17.11798078,21.343
17.41167163,20.628
17.03406911,21.206
17.07602495,21.829
16.95015744,22.665
15.90126156,25.444
13.46782312,27.666999999999998
11.99936888,24.45
11.91545721,23.981
12.70587873,24.548000000000002
13.20908185,21.584
14.46708965,16.346
16.64763649,16.148
19.41525364,15.753
22.7699411,15.13
24.11181608,15.002
24.36341764,15.163
22.26673798,15.481
20.67326144,19.810000000000002
19.28945286,23.32
18.36691381,23.587
17.69597632,22.33
17.44437476,20.358
17.15083961,15.252
17.10890602,14.75
17.40244117,14.748
17.02503883,14.749
17.06697242,15.253
16.94117164,19.732
15.89283182,21.601
13.46068341,23.265
11.99300765,21.751
11.90914046,20.802
11.57356973,18.391
11.96325222,17.069
12.85952193,15.076
14.65206134,14.984
17.06809274,14.978
21.19872705,14.75
22.67952049,14.749
22.95229823,14.75
21.04285406,14.749
19.56206063,14.91
18.23714018,15.137
17.26293398,15.596
16.56150551,15.529
16.32769602,15.295
16.01595003,15.253
15.82110879,15.259
16.01595003,14.912
16.09388653,14.889
16.05491828,15.138
15.82110879,15.759
14.96380733,19.625
12.74261718,21.369
11.33976024,20.559
10.91110951,18.003
10.22607907,16.933
10.22607907,16.07
11.56282143,15.467
13.43426073,15.094
15.87381554,14.873
19.01516009,14.77
19.61669415,14.762
19.11541577,14.75
17.64499917,14.782
16.34167537,14.751
15.63988563,14.746
14.73758453,14.743
12.73247099,14.741
12.46512252,14.742
12.69905243,14.744
13.03323803,14.718
13.43426073,14.648
13.93553912,14.746
13.40084217,15.133
13.63477209,19.532
13.10007514,18.89
12.03068125,19.099
10.19266051,15.138
10.05898627,16.156
13.04413961,15.006
11.90536552,15.032
13.76881404,15.033
16.66751173,15.031
20.39440876,14.75
17.32316954,14.74
17.15062801,15.132
16.04636222,16.3
15.52873763,22.16
14.49348846,24.948
14.1484054,25.685
13.38922267,25.25
12.73356486,24.671
13.18217284,23.555
12.66454825,23.005
13.59627251,22.284
14.32094693,22.142
14.42447185,23.48
14.45898015,24.802
15.11463797,26.177
14.45898015,28.427
13.59627251,25.248
11.59479077,23.64
11.07716618,23.143
9.968094419,22.75
10.32294568,20.244
11.32298104,18.744
13.00045971,16.929
15.00053044,16.069
17.32319322,15.252
18.35548778,16.04
17.90385891,17.113
16.74252752,23.343
15.71023295,24.709
14.41986474,24.598
13.96823587,24.041
13.22627415,22.611
13.00045971,22.084
12.87142289,21.267
13.25853336,20.43
13.32305177,19.356
13.64564382,21.562
13.58112541,22.889
13.45208859,25.406
12.58109004,26.029
10.87135217,24.78
9.516465547,23.717
9.161614288,23.486
8.534932647,22.551000000000002
8.872949781,21.333
9.717992619,20.546
11.18273353,20.070999999999998
13.04182777,20.485
15.29527534,19.614
16.19665436,19.917
16.36566293,21.185
14.9572582,25.231
13.88687061,26.784
12.95732349,25.559
12.33762541,22.963
11.8869359,21.844
11.71792733,21.22
11.52075067,21.756999999999998
11.49258258,20.753
11.68975923,24.231
11.43624638,26.305
11.46441448,27.633000000000003
11.37991019,27.018
10.67570783,27.574
9.041958347,25.559
8.056075041,24.945999999999998
7.99973885,25.293
9.660636688,24.214
10.04323616,23.75
10.99973484,22.628
12.65766589,21.495
14.76196299,21.457
17.31262614,21.056
18.3328914,20.067
18.52419114,20.810000000000002
16.93002667,21.789
15.71846168,24.634
14.66631313,23.532
13.96488076,22.506999999999998
13.45474813,16.11
13.26344839,14.75
13.04026537,14.746
13.00838208,14.76
13.2315651,16.768
12.9446155,19.125999999999998
12.97649878,25.308
12.88084892,26.379
12.08376668,26.877
10.2345359,26.581
9.118620769,25.554000000000002
9.054854191,25.441
8.201676834,25.253
8.526495719,25.031
9.338542928,23.499
10.74609143,22.843
12.53259529,21.855
14.69805452,21.976
15.56423822,23.065
15.72664766,24.873
14.37323564,27.18
13.3446425,28.349
12.45139057,25.570999999999998
11.85588928,22.695
11.42279744,22.258
11.26038799,21.897
11.07091031,22.27
11.04384207,22.698999999999998
11.23331976,25.475
10.98970559,28.14
11.01677383,28.199
10.93556911,27.451
10.2588631,24.475
8.688905159,24.691
7.741516747,24.531
7.687380266,24.241
6.937040816,24.466
7.028317669,21.1
7.553159572,19.982
8.876673941,17.681
10.83912628,19.775
14.21636983,16.867
14.92376544,16.311
13.96535848,16.246
12.82439783,16.864
11.5693411,19.308
10.45119965,19.323999999999998
10.17736909,17.122
9.333058203,16.25
8.648481806,16.235
8.37465125,16.775
8.192097544,19.097
8.283374397,19.469
8.4659281,20.73
9.287419778,23.444
9.013589219,23.471
8.990770006,23.279
7.826990131,23.761
6.161187566,23.444
6.229645206,23.454
6.741666256,23.323
6.938662997,20.560000000000002
7.420210588,20.984
8.974295991,20.832
10.37516171,20.948
12.9798964,21.014
13.9648801,21.359
13.19878167,20.878
11.86358153,22.467
11.31636836,22.898
10.22194202,23.911
9.652840322,22.91
8.208197553,22.289
8.383305766,22.144
8.054977866,22.39
7.660984381,23.033
7.682872909,24.348
8.273863134,24.942
8.558413981,26.55
8.273863134,28.502000000000002
8.711633669,27.47
7.726649963,25.847
6.566558041,24.756
7.113771213,24.504
11.73202441,24.658
10.70780006,23.302
12.38380355,23.323
14.99092008,23.262
18.34292706,22.193
15.58062501,22.041
15.42543951,22.025
14.43225225,21.992
13.96669573,26.117
13.03558268,28.675
12.72521167,25.139
12.04239543,24.254
11.4526905,22.085
11.85617282,21.745
11.39061629,21.373
12.22861804,21.163
12.88039717,21.557
12.97350848,23.256
13.00454558,24.371
13.59425051,23.987000000000002
13.00454558,23.820999999999998
12.22861804,23.754
10.42846614,21.125999999999998
9.962909619,21.391
13.03897537,19.814999999999998
13.50314602,18.26
14.81126328,15.65
17.00552451,15.264
19.62175905,15.261
22.65996691,15.269
24.01028151,16.627
23.41951887,18.142
21.90041494,25.438
20.55010034,27.828
18.86220709,24.55
18.27144445,22.052
17.30090583,20.529
17.00552451,19.463
16.83673519,19.249000000000002
17.34310316,20.039
17.42749783,23.169
17.84947114,23.973
17.76507648,27.95
17.59628715,30.056
16.45695921,27.98
14.22050065,25.351
12.44821273,25.326
11.98404209,23.856
13.84580835,22.815
14.3941572,22.79
15.76502931,22.375
18.14120764,21.796
21.15712629,22.081
24.81278526,22.08
26.27504885,21.893
26.54922327,22.981
24.26443642,25.63
22.52799841,28.779
21.02003908,23.698
20.01473286,21.765
19.28360107,20.881
19.00942665,19.839
18.68955649,20.829
18.64386075,22.078
18.96373091,22.852
18.55246928,27.057
18.59816501,29.563
18.4610778,29.572
17.31868437,27.598
14.66833162,25.843
13.06898082,25.589
12.97758934,24.998
15.27812772,23.881999999999998
15.7118916,24.428
16.82039929,24.088
18.36267086,24.052
22.17015379,23.917
25.44748088,23.911
26.65238054,23.361
26.0740287,24.137999999999998
24.91732502,27.522
23.61603339,29.247
22.21834978,25.823
21.20623406,24.23
20.62788223,23.44
20.29051032,22.863
20.43509828,22.83
20.62788223,22.601
20.38690229,24.881
19.90494243,27.06
19.47117855,31.296
19.23019862,29.659
17.97710297,28.565
15.76008759,27.052
14.36240398,25.714
14.45879595,24.759999999999998
16.22328132,24.739
16.68387921,23.84
17.86096271,23.803
19.49864411,23.809
23.54167005,23.740000000000002
27.02174301,23.457
28.3011816,23.256
27.68705108,23.697
26.45879003,26.786
25.07699636,30.499000000000002
23.59284759,27.38
22.51811918,25.035
21.90398865,24.004
21.54574585,23.579
21.69927848,23.573
21.90398865,22.832
21.64810093,23.937
21.1363255,27.683
20.67572761,31.956
20.41983989,30.209
19.08922376,29.195
16.73505675,28.096
15.25090799,26.477
15.35326308,25.481
17.66009823,24.823
18.2827299,24.982
19.07517021,24.791
20.77325658,24.347
25.24488401,24.226
30.28254024,24.131
31.81081797,24.131999999999998
30.96177478,23.511
29.49009993,24.747
28.07502796,25.857
26.43354447,25.887
25.01847249,25.831
24.22603219,24.755
23.77320916,24.744
23.88641492,24.065
24.11282643,23.383
23.88641492,24.318
23.54679764,26.001
23.20718037,27.14
22.64115158,28.522
21.33928536,28.365000000000002
18.79215581,28.02
16.81105505,27.009999999999998
16.75445217,25.98
19.74907432,25.191
20.69854904,24.683
22.02781366,24.789
24.05335974,24.258
29.37041821,23.902
35.25716153,23.799
35.00396825,23.933
33.99119522,23.768
31.8390525,23.747
30.50978788,24.125
29.56031316,24.851
27.2182755,24.698999999999998
25.57251931,24.719
25.1294311,24.629
25.31932604,24.688
26.14220414,24.143
26.77518729,23.747
26.64859066,25.016
25.82571257,26.042
25.06613278,27.306
25.00283447,26.959
22.09111198,26.266
20.00226758,25.034
20.25546084,25.033
23.44368862,24.261
23.37632169,23.988
25.39732933,23.621
27.68780466,23.815
35.16553294,23.567
32.87505759,23.282
33.14452528,23.357
32.47085606,23.576999999999998
30.78668304,27.262999999999998
29.64144538,32.39
29.77617922,32.345
28.15937311,29.32
27.68780466,27.006999999999998
27.14886929,25.693
27.8225385,25.541
28.02463927,24.988
29.10251001,25.035
28.63094156,27.261
28.29410695,29.394
27.88990542,30.187
27.41833697,28.058
24.79102704,23.72
22.50055172,24.15
22.4331848,23.968
23.46625952,24.041
23.98281241,23.715
25.45867778,23.636
27.00833643,22.515
33.28076428,22.054000000000002
38.29870659,22.101
40.29112484,21.822
39.70077869,22.211
38.29870659,24.453
36.01111525,26.714
34.16628353,26.326
33.0593845,25.389
32.100072,24.058
31.06696623,23.291
30.62420661,23.156
30.55041334,23.493000000000002
31.43593256,24.525
31.28834603,27.609
30.77179315,29.512999999999998
29.00075469,28.485
27.59868258,26.019
25.23729798,25.437
22.87591337,25.444
22.43315376,26.387999999999998
23.84906938,23.728
24.37570498,23.604
25.95561178,22.387999999999998
27.1593503,21.29
33.85514581,21.301000000000002
39.27196913,20.839
41.15281056,21.149
41.75467981,20.689
38.9710345,25.344
36.71402478,28.189
35.35981894,25.451999999999998
33.77991216,23.609
32.50093997,21.972
32.04953803,20.0
32.12477169,20.05
31.59813609,20.898
31.97430438,21.335
31.2219678,24.75
30.92103317,26.471
29.56682734,26.349
27.38505128,24.685
24.82710693,23.3
23.02149915,25.403
22.87103183,24.963
24.37563151,22.107
24.91389467,19.207
26.52868413,17.287
27.75899992,16.17
34.60263147,15.607
40.13905253,15.314
42.06142094,15.668
42.67657881,18.127
39.83147356,20.368000000000002
37.52463147,23.279
36.14052622,20.628999999999998
34.52573675,20.601
33.21852622,19.475
32.75715781,18.955
32.83405253,19.791
32.29578938,19.599
32.68026306,21.444
31.91131569,22.285
31.60373675,26.245
30.21963149,27.317
27.98968413,27.982
25.37526309,27.049
23.52978941,27.881999999999998
23.37599993,27.482
24.53066822,26.459
25.0723549,24.546
26.69741494,24.445999999999998
27.93555592,24.615000000000002
34.82271513,23.829
40.39434956,23.633
42.32894484,24.319
42.94801534,24.514
40.08481431,27.85
37.76329997,30.118000000000002
36.37039138,28.224
34.74533131,27.03
33.42980653,25.787
32.96550366,24.96
33.04288747,24.969
32.50120078,25.119
32.88811984,26.021
32.11428175,26.454
31.8047465,28.305
30.41183788,26.867
28.16770735,27.246
25.53665777,24.875
23.67944629,25.02
23.52467867,25.07
23.11919676,24.618000000000002
23.86982003,23.317
25.07081727,23.14
26.19675217,22.874
32.65211231,22.35
39.48278406,22.466
41.13415528,21.371
41.80971622,20.265
39.25759709,22.451999999999998
37.08078959,22.187
35.65460541,23.284
34.07829653,23.435
32.65211231,23.381999999999998
32.351863,22.823999999999998
32.27680069,23.349
31.82642672,23.741
31.75136438,24.332
31.67630206,25.387
31.00074111,26.176000000000002
29.49949457,27.254
27.39774941,26.54
24.99575494,25.848
23.11919676,25.312
22.6688228,25.616
17.99678255,25.289
18.86201248,24.421
20.07333438,24.528
21.91915823,24.076999999999998
26.76444584,24.431
32.12887141,23.831
31.89814344,24.549
30.9752315,22.915
29.01404366,23.458
27.80272176,24.66
26.93749183,24.981
24.803258,24.78
23.30352612,24.962
22.89975215,25.308
23.07279814,25.070999999999998
23.82266408,24.828
24.39948403,25.488
24.28412004,26.381999999999998
23.5342541,27.133
22.84207016,27.7
22.78438816,26.77
20.13101638,25.945999999999998
18.22751053,24.188
18.45823851,24.749
15.07690748,24.752
13.76066952,23.755
15.91451345,23.386
19.26493733,22.563
23.57262518,21.985
20.02277131,21.889
19.82334131,21.921
18.54698936,23.337
17.94869938,25.755
16.75211942,27.054000000000002
16.35325943,26.994
15.47576746,27.239
14.71793349,23.884999999999998
15.23645147,22.928
14.63816149,22.072
15.71508346,23.254
16.55268943,23.165
16.67234742,24.929000000000002
16.71223342,26.18
17.47006739,26.72
16.71223342,26.209
15.71508346,25.548000000000002
13.40169553,24.892
12.80340556,24.11
11.90202749,23.795
12.32572426,23.657
13.5197788,23.416
15.52270899,22.879
17.91081807,22.570999999999998
20.68410603,22.438
21.91667845,22.428
21.37742802,23.465
19.99078404,24.987000000000002
18.75821161,27.959
17.21749608,28.133000000000003
16.67824564,24.905
15.79233421,23.463
15.52270899,23.661
15.36863744,23.796
15.8308521,23.661
15.90788788,25.387999999999998
16.29306676,26.957
16.21603098,29.425
16.06195943,29.881
15.02197644,28.214
12.98052836,27.009
11.36277705,24.788
10.93908028,24.979
11.89527634,24.485
12.36637639,23.896
13.54412652,23.435
15.58556008,23.326999999999998
18.17661038,22.957
21.31727739,22.866
22.5735442,23.473
22.80909423,23.61
20.84617734,27.08
19.35436051,30.434
18.05883536,27.708000000000002
17.19515193,25.848
16.56701853,24.232
16.3314685,23.657
16.05666014,23.545
16.0174018,23.653
16.29221016,25.089
15.93888513,25.572
15.97814346,26.851
15.86036845,26.448999999999998
14.87891001,26.726
12.60192642,26.7
11.22788459,25.107
11.14936792,24.753
14.28561632,24.325
14.8513833,24.089
16.26580076,23.698999999999998
18.71745769,23.561
21.82917609,23.38
25.60095598,23.349
27.10966793,23.534
27.39255143,23.858
25.035189,28.522
23.24359355,30.143
21.68773435,32.203
20.65049488,31.002000000000002
19.8961389,28.288999999999998
19.61325541,27.539
19.28322467,26.829
19.23607742,27.247
19.56610816,27.968
19.14178293,29.95
19.18893017,32.407
19.04748843,31.811
17.86880721,31.419999999999998
15.13426679,29.355
13.48411309,28.35
13.3898186,26.353
14.69997222,25.317
15.28214934,25.152
16.73759213,25.021
19.26035964,24.149
22.46233379,23.75
26.34351458,23.62
27.89598689,23.826999999999998
28.18707545,25.599
25.76133746,29.682
23.91777658,37.712
22.31678951,36.75
21.24946479,32.682
20.47322864,29.993000000000002
20.18214008,28.03
19.84253676,27.348
19.794022,26.83
20.13362532,29.631999999999998
19.69699248,34.433
19.74550724,40.567
19.59996296,37.754
18.38709397,33.185
15.5732379,32.17
13.8752213,28.11
13.77819178,26.318
10.93840393,25.62
11.30670036,26.999
12.15378214,24.645
13.84794571,23.787
16.13138357,23.414
20.03532571,22.969
21.43485214,23.255
21.69265964,23.3
19.88800714,24.567
18.48848071,26.85
17.23627285,26.274
16.31553178,23.466
15.65259821,22.727
15.43162035,22.445999999999998
15.13698321,22.15
14.952835,22.437
15.13698321,23.14
15.2106425,24.795
15.17381285,25.974
14.952835,26.644
14.14258286,24.948999999999998
12.04329321,23.625
10.71742607,24.183
10.3123,24.198
8.328896759,23.549
8.328896759,24.256
9.417641434,22.872
10.94188398,22.234
12.92884301,21.268
15.48739299,21.024
15.9773281,21.139
15.56904884,20.79
14.3714297,21.176000000000002
13.30990364,21.906
12.73831269,21.68
12.00341003,21.637999999999998
10.37029302,21.181
10.15254409,21.426000000000002
10.34307441,21.687
10.61526058,21.398
10.94188398,21.88
11.35016323,22.989
10.91466536,22.64
11.10519568,22.985
10.66969781,23.487000000000002
9.798702069,22.967
8.301678141,22.67
8.192803675,22.496
7.318712922,22.001
7.737554925,22.762
9.699499053,21.765
12.85183624,21.65
15.10035648,21.875
11.35282276,21.823999999999998
12.76365898,21.820999999999998
11.04420233,22.358
9.721543369,24.236
9.390878628,26.249
8.905903675,25.75
8.465017356,26.347
7.847776506,26.892
7.957998088,27.038
7.759599241,27.931
7.847776506,31.859
7.891865138,31.963
8.398884406,32.406
8.949992306,37.955
8.994080941,41.760000000000005
9.060213888,36.071
8.134352616,31.076
6.855782284,30.283
6.392851647,28.237000000000002
10.27642721,26.259999999999998
10.64225472,24.925
11.67322314,24.958
13.40258953,24.619
15.46452639,24.652
17.8590337,24.519
18.92325917,24.67
18.45766053,23.67
17.26040687,30.519
16.1961814,43.667
14.86589956,44.354
14.40030092,46.88
13.63538886,43.129000000000005
13.40258953,48.051
13.26956135,48.88
13.6686459,41.759
13.73515999,45.798
14.06773046,41.37
14.00121636,49.62
13.86818818,48.051
12.97024794,50.456
11.2076245,37.117
9.810828569,31.55
9.445001063,27.791
17.16101452,26.461
17.64823575,24.957
18.89335668,23.982
20.62569884,23.7
24.90241854,23.643
28.58364563,23.478
29.93703794,23.459
29.28740963,24.839
27.98815302,29.416
26.52648932,36.054
24.95655424,38.801
23.81970469,38.79
23.17007638,32.459
22.79112654,31.405
22.95353362,31.715
23.17007638,30.927
22.89939792,31.694
22.358041,36.245
21.87081977,43.9
21.6001413,41.546
20.1926133,36.676
17.70237144,32.251
16.13243636,28.85
16.24070775,26.644
19.62482823,24.729
20.182,24.157
21.60588344,23.641
23.58693865,23.123
28.47766872,22.835
32.68741106,22.419
34.23511044,23.069
33.49221472,23.448
32.00642331,26.389
30.33490798,27.951
28.53957669,26.4
27.23950921,25.059
26.4966135,24.032
26.06325767,23.788
26.2489816,23.395
26.4966135,23.381999999999998
26.18707363,23.411
25.56799387,24.16
25.01082209,23.297
24.70128221,25.107
23.09167485,24.604
20.24390798,23.892
18.44857669,23.612000000000002
18.57239264,23.793
21.16533296,23.240000000000002
21.76624147,21.789
23.30189654,21.266
25.43846013,20.244
30.71310146,19.438000000000002
35.25329906,19.96
36.92248938,19.9
36.12127803,21.122999999999998
34.51885534,22.573
32.71612981,25.039
30.77986908,26.18
29.37774923,24.974
28.57653788,25.2
28.1091646,24.223
28.30946743,24.506
28.57653788,23.985
28.24269982,24.213
27.5750237,25.363
26.9741152,24.182
26.64027714,24.854
24.90431923,24.982
21.83300908,25.03
19.89674834,23.884
20.03028356,23.911
23.17781386,23.333
23.93034028,24.272
25.13438256,23.098
26.2631722,23.178
32.73489944,23.157
39.58288991,23.052
41.23844803,23.775
41.91572181,22.86
39.35713197,22.662
37.17480534,24.02
35.74500513,24.737000000000002
34.16469966,25.749
32.73489944,24.83
32.43388888,23.853
32.35863622,24.066
31.90712038,23.36
31.83186775,24.481
31.75661509,23.927
31.07934131,25.493000000000002
29.57428846,25.491
27.46721448,23.967
25.05912992,23.738
23.17781386,23.311
22.726298,23.445
23.82736353,23.06
23.82736353,23.215
24.99680468,22.163
26.75096642,21.684
33.47525306,21.606
39.24936875,21.305
40.19953969,21.954
38.07992759,21.881999999999998
36.69121622,21.990000000000002
35.15632472,22.329
34.20615378,22.956
32.67126225,23.529
31.35564097,22.54
30.91710053,22.631
29.74765938,22.541
30.18619981,22.582
30.40547003,22.932
30.11310973,23.029
29.6745693,25.052
29.08984873,25.387
27.8473175,25.058
25.58152526,24.477
23.46191317,24.344
23.46191317,24.301000000000002
25.78272478,23.601
